District,Upazilla,Union/Area,POP,Router,Vendor,Port,Description
Khagrachhari,laxmichari,laxmichari,Khagrachhari_laxmichari_ router,laxmichari_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/2/1,Laxm-AR-NE20-073_GE4/0/1
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/2/5,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/2/6,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/2,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/3,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/4,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/5,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/6,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/7,
Laxmipur,komol,komol,Laxmipur_komol_ router,komol_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/2/1,Laxm-AR-NE20-073_GE4/0/1
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/2/2,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/2/3,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/2/4,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/2/7,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/2/8,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/2,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/3,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/4,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/5,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/6,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/7,
Laxmipur,ramgati,ramgati,Laxmipur_ramgati_ router,ramgati_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/1,Noah-AR-NE40E-X1-082_GE1/4/7
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/2,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/3,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/4,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/5,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/6,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/7,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/2/8,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/1,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/2,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/3,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/4,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/6,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/7,
Noakhali,subarna char,subarna char,Noakhali_subarna char_ router,subarna char_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/1,Noah-AR-NE40E-X1-082_GE1/4/7
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/2,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/3,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/4,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/5,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/6,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/7,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/2/8,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/1,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/2,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/3,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/4,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/5,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/6,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/7,
Noakhali,kabir hat,kabir hat,Noakhali_kabir hat_ router,kabir hat_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/2,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/3,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/4,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/5,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/6,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/7,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/2/8,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/1,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/2,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/3,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/4,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/5,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/6,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/7,
Noakhali,sonaimuri,sonaimuri,Noakhali_sonaimuri_ router,sonaimuri_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/1,Noah-AR-NE40E-X1-082_GE1/4/7
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/2,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/3,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/4,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/5,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/6,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/7,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/2/8,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/1,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/2,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/3,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/4,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/5,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/6,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/7,
Noakhali,Bashurhat,Bashurhat,Noakhali_Bashurhat _ router,Bashurhat _CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/1,Noah-AR-NE40E-X1-082_GE1/4/7
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/2,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/3,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/4,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/5,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/6,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/7,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/2/8,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/1,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/2,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/3,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/4,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/5,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/6,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/7,
Noakhali,chatkhil,chatkhil,Noakhali_chatkhil _ router,chatkhil _CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/1,Noah-AR-NE40E-X1-082_GE1/4/7
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/2,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/3,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/4,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/5,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/6,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/7,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/2/8,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/1,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/2,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/3,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/4,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/5,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/6,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/7,
Noakhali,senbag,senbag,Noakhali_senbag_ router,senbag_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/2/3,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/2/4,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/2/5,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/2/6,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/2/7,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/2/8,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/1,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/2,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/3,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/4,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/5,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/6,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/7,
Rangamati,rajosthali,rajosthali,Rangamati_rajosthali_ router,rajosthali_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/1,Ranga-AR-NE40E-X3-81_GE1/1/7
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/2,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/3,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/4,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/5,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/6,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/7,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/2/8,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/1,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/2,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/3,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/4,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/5,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/6,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/7,
Rangamati,kaptai,kaptai,Rangamati_kaptai_ router,kaptai_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/1,Ranga-AR-NE40E-X3-81_GE1/1/7
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/2,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/3,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/4,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/5,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/6,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/7,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/2/8,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/1,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/2,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/3,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/4,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/5,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/6,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/7,
Rangamati,nanniarchar,nanniarchar,Rangamati_nanniarchar_ router,nanniarchar_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
,,,,,,,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/1,Ranga-AR-NE40E-X3-81_GE1/1/7
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/2,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/3,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/4,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/5,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/6,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/7,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/2/8,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/1,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/2,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/3,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/4,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/5,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/6,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/7,
Rangamati,kaukhali,kaukhali,Rangamati_kaukhali_ router,kaukhali_CiTRANS R835E,FiberHome,GE0/7/8,
,,,,,,,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/4,CEPZ-MES-S3552#01_GE1/7/5
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/5,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/6,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/7,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/8,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/9,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/10,
Chittagong,Chittagong_sadar,Chittagong_EPZ,CEPZ,CEPZ-AR-NE40E-082,HUAWEI,GE1/1/11,
,,,,,,,
,,,,,,,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/0,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/1,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/2,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/3,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/4,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/5,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/6,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/7,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/8,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/9,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/10,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/0/11,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/0,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/1,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/2,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/3,to CTG_DBR_NE40E-071_GE3/1/5
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/4,Bayze-MES-S3552#01_GE1/7/5
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/5,BazBayezid-DSLAM-R1_S1_P1
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/6,CTG University-DSLAM-R1_S1_P1
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/7,Fiberhome_MSPP
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/8,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/9,
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/10,***Ctg_University***
Chittagong,Chittagong_sadar,Bayzid,Bayzid,Bayez-AR-NE40-080,HUAWEI,GE1/1/11,RAGW_JICA
,,,,,,,
,,,,,,,
Chittagong,Chittagong_sadar,kalurghat,kalurghat,Kalur-AR-NE20-076,HUAWEI,GE1/0/0,to Muradp-AR-NE20E-075_GE2/0/0
