District,Upazilla,Union/Area,POP,Switch,Vendor,Port,Description
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE1/0/42,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE1/0/43,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE1/0/44,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE1/0/45,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE1/0/46,**modhukhali_sasec**
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE1/0/47,**bhanga_sasec**
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/0,***Open_Uni_closed31dec***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/1,***Star_Tech_Network***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/2,***Metro_net_MPLS_Faridpur***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/3,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/4,***Bracnet_mpls_Farid_gul***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/5,<<SPARK_ONLINE>>
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/6,***Maxnet_MPLS_Faridpur***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/7,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/8,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/9,***HRC_VPN***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/10,***DC_off_Fadirpur***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/11,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/12,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/13,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/14,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/15,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/16,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/17,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/18,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/19,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/20,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/21,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/22,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/23,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/24,**Passport_MRP_VPN**
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/25,***RanksIT_farid_VPN***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/26,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/27,***DG-Health-VC-vpn***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/28,**ADN_Faridpur_VPN_Gul***
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/29,***KS_network_VPN_Faridpur-Dhaka*
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/30,** BTCL_Revenue**
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/31,** BBTS-Jsr-Faridpur**
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/32,Apple Communication Dhaka toFaridpur VPN
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/33,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/34,access tel faridpur
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/35,*Computer complex network*
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/36,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/37,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/38,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/39,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/40,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/41,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/42,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/43,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/44,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/45,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/46,
Faridpur,sadar,Faridpur,Faridpur,TNDP_Faridpur_S9303,huawei,GE2/0/47,
,,,,,,,
,,,,,,,
,,,,,,,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/1,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/2,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/3,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/4,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/5,**Infos_DHQ_DICTC**
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/6,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/7,<<GPO_Faridpur>>
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/8,***SB_DSB_Passport_MRP_VPN***
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/9,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/10,***SP_office***
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/11,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/12,***BCC_VPN***
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/13,***Infos_VPN***
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/14,***Infos_VPN***
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/15,
Faridpur,sadar,Faridpur,Faridpur,Faridpur_ME3400,cisco,GE0/16,to TNDP_Faridpur_S9303 GE1/0/9
,,,,,,,
,,,,,,,
,,,,,,,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/1,DC-office-Kishoregonj
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/2,Jahurul-Islam-Medical-TD15042014-TD13-08-2017
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/3,NEEF_IT_101Mbps
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/4,Bracnet_mpls_kishorgonj
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/5,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/6,GPO_Kishoregonj
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/7,Metronet_koshorgonj
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/8,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/9,Skynet_kishoreganj_closed_01_07_17
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/10,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/11,Access telecom 5M
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/12,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/13,Square_vpn_kgonj
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/14,InfoS_F@H
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/15,UNION_converter
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,Eth4/0/16,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,GE1/0/1,to Kisho-AR-NE40-050 GE1/1/4
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,GE1/0/2,Kishorganj DSLAM
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,GE3/0/1,
Kishoreganj,sadar,Kishoreganj,Kishoreganj,KishoreGonj_CX300,Huawei,GE3/0/2,
,,,,,,,
,,,,,,,
,,,,,,,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/1,***Cab_VC_MPLS***
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/2,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/3,<<Dist_Judge_Kgonj>>
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/4,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/5,**Min_Finance_VPN**
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/6,**Passport_vpn**
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/7,***SB_DSB_Passport_MRP_VPN***
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/8,**Passport-VPN**
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/9,**DG-Health-VC-vpn*
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/10,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/11,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/12,<<BCC_Dhaka>>
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/13,***infoS_Ddhq_kishdictc_VPN***
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/14,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/15,
Kishoreganj,sadar,Kishoreganj,Kishoreganj DC office,Kishoreganj_ME3400,Cisco,GE0/16,to Kisho-AR-NE40-050 GE1/1/10
,,,,,,,
,,,,,,,
,,,,,,,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/0,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/1,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/2,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/3,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/4,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/5,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/6,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/7,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/8,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/9,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/10,to Manik-AR-NE40E-X3-48 GE1/1/2
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/11,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/12,**UNion_MUX***
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/13,**Zila-Parsad**
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/14,*Teota-Union-Shibaloy*
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/15,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/16,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/17,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/18,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/19,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/20,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/21,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/22,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/23,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/24,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/25,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/26,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/27,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/28,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/29,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/30,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/31,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/32,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/33,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/34,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/35,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/36,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/37,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/38,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/39,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/40,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/41,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/42,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/43,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/44,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/45,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/46,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE1/0/47,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/0,<<DC-Office-Manikgonj>>
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/1,**Manikgonj_TSC**
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/2,***DG-Health-VC-vpn***
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/3,***Metronet_manikgonj***
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/4,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/5,*Access telecom Manikganj*
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/6,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/7,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/8,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/9,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/10,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/11,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/12,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/13,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/14,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/15,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/16,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/17,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/18,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/19,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/20,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/21,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/22,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/23,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/24,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/25,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/26,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/27,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/28,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/29,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/30,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/31,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/32,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/33,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/34,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/35,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/36,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/37,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/38,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/39,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/40,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/41,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/42,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/43,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/44,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/45,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/46,
Manikganj,sadar,Manikganj,Manikganj,Manik-9303,Huawei,GE2/0/47,
,,,,,,,
,,,,,,,
,,,,,,,
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/1,***Cab_VC_MPLS***
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/2,
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/3,
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/4,
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/5,**Min_Finance_VPN**
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/6,<<GPO_Manikgonj>>
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/7,**Passport_MRP_VPN**
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/8,**SB_DSB_Passport_MRP_VPN***
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/9,*manikganj mela*
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/10,*DC_manikgonj*
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/11,
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/12,**DHK_DIV_dist_VPN**
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/13,***infoS_Ddhq_manikdictc_VPN**
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/14,***infoS_Ddhq_manikdictc_VPN**
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/15,
Manikgonj,sadar,Manikgonj,Manikgonj DC office,Manikgonj_ME3400,cisco,GE0/16,to Manik-AR-NE40E-X3-48 GE1/1/10
,,,,,,,
,,,,,,,
,,,,,,,
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/1,DC_rajbari
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/2,
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/3,Bracnet_mpls_Rajbari_gul
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/4,
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/5,Maxnet_MPLS_Rajbari
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/6,
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/7,Computer complex Rajbari
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/8,Bracnet_Internet_201116
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/9,AR_Enterprize_temp_shutdown
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/10,
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/11,
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/12,Accesstel_Rajbari_5M
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/13,Passport_MRP_VPN
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/14,Metro_net_MPLS_Rajbari
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/15,DG-Health-VC-vpn
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,Eth2/0/16,STAR TECH NETWORK
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,GE1/0/1,to Rajba-AR-NE40-125 GE1/1/4
Rajbari,sadar,Rajbari,Rajbari,Rajbari_CX_300,huawei,GE1/0/2,to Rajbari_ME3400 GE0/16
,,,,,,,
,,,,,,,
,,,,,,,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/1,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/2,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/3,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/4,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/5,**Min_Finance_VPN**
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/6,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/7,<<GPO_Rajbari>>
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/8,***SB_DSB_Passport_MRP_VPN***
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/9,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/10,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/11,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/12,<<BCC_Dhaka>>
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/13,***infoS_Ddhq_rajbdictc_VPN***
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/14,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/15,
Rajbari,sadar,Rajbari,Rajbari DC office,Rajbari_ME3400,cisco,GE0/16,to Rajbari_CX_300 GE1/0/2
,,,,,,,
,,,,,,,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/0,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/1,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/2,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/3,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/4,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/5,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/6,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/7,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/8,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/9,
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/10,to Sherp-AR-NE40E-X3-46 GE1/1/2
sherpur,sadar,sherpur,sherpur,Sherpur-S9303,huawei,GE1/0/11,
